"Jul.Day","YYYY/MM/DD","Wdy","XAU/USD","XAG/USD","XPT/USD","CAD/USD","EUR/USD","JPY/USD","GBP/USD","CHF/USD","AUD/USD","HKD/USD","NZD/USD","KRW/USD","MXN/USD"
2457158,"2015/05/15","Fri",0.00081934,0.057971,0.00086356,1.2010,0.87505,119.38,0.63404,0.91792,1.2417,7.7506,1.3355,1083.9,14.999
2457162,"2015/05/19","Tue",0.00082352,0.057471,0.00086580,1.2211,0.89688,120.54,0.64428,0.93693,1.2632,7.7523,1.3600,1095.2,15.194
2457163,"2015/05/20","Wed",0.00082610,0.058582,0.00086730,1.2212,0.90259,121.27,0.64341,0.93953,1.2696,7.7523,1.3707,1098.2,15.193
2457164,"2015/05/21","Thu",0.00082988,0.058207,0.00087260,1.2201,0.89878,121.04,0.63813,0.93480,1.2679,7.7536,1.3663,1093.3,15.261
2457165,"2015/05/22","Fri",0.00083050,0.057971,0.00087489,1.2288,0.90639,121.42,0.64585,0.94298,1.2776,7.7518,1.3688,1094.2,15.293
2457168,"2015/05/25","Mon",,,,1.2304,0.91148,121.46,0.64666,0.94450,1.2774,7.7522,1.3676,1096.6,15.260
2457169,"2015/05/26","Tue",0.00084360,0.059559,0.00088731,1.2430,0.91945,123.07,0.64949,0.95052,1.2926,7.7526,1.3837,1106.9,15.332
2457170,"2015/05/27","Wed",0.00084328,0.060024,0.00089127,1.2485,0.91862,123.74,0.65267,0.95088,1.2969,7.7591,1.3840,1108.8,15.359
2457171,"2015/05/28","Thu",0.00084388,0.059952,0.00089686,1.2477,0.91635,124.15,0.65403,0.94616,1.3103,7.7538,1.3988,1111.0,15.375
2457172,"2015/05/29","Fri",0.00083935,0.059988,0.00089686,1.2465,0.90952,124.03,0.65433,0.94061,1.3056,7.7535,1.4064,1112.9,15.374
2457175,"2015/06/01","Mon",0.00083340,0.060205,0.00090171,1.2550,0.91639,124.63,0.65848,0.94688,1.3139,7.7568,1.4089,1115.6,15.469
2457176,"2015/06/02","Tue",0.00083836,0.059880,0.00090498,1.2423,0.89859,124.23,0.65233,0.93448,1.2907,7.7566,1.3980,1110.2,15.434
2457177,"2015/06/03","Wed",0.00084034,0.060241,0.00090171,1.2436,0.88626,124.11,0.65154,0.93377,1.2815,7.7530,1.3984,1105.4,15.456
2457178,"2015/06/04","Thu",0.00085034,0.060716,0.00090909,1.2477,0.88728,124.52,0.65079,0.93433,1.3032,7.7523,1.4052,1114.0,15.561
2457179,"2015/06/05","Fri",0.00085866,0.061920,0.00091575,1.2489,0.90024,125.59,0.65497,0.94363,1.3123,7.7536,1.4195,1122.1,15.696
2457182,"2015/06/08","Mon",0.00085266,0.062267,0.00091075,1.2435,0.89038,125.09,0.65447,0.93342,1.3072,7.7519,1.4094,1123.3,15.677
2457183,"2015/06/09","Tue",0.00084933,0.061996,0.00090171,1.2317,0.88643,124.16,0.65011,0.92973,1.3012,7.7534,1.4011,1119.7,15.556
2457184,"2015/06/10","Wed",0.00084140,0.061996,0.00089526,1.2267,0.88443,122.72,0.64397,0.92939,1.2907,7.7525,1.3902,1111.1,15.463
2457185,"2015/06/11","Thu",0.00084854,0.063012,0.00090253,1.2314,0.88993,123.63,0.64549,0.93643,1.2944,7.7528,1.4305,1114.4,15.402
2457186,"2015/06/12","Fri",0.00084545,0.062775,0.00091324,1.2304,0.88671,123.25,0.64160,0.92623,1.2919,7.7535,1.4320,1113.5,15.399
2457189,"2015/06/15","Mon",0.00084645,0.062775,0.00092851,1.2323,0.88763,123.39,0.64222,0.93519,1.2875,7.7528,1.4276,1116.2,15.421
2457190,"2015/06/16","Tue",0.00084908,0.062383,0.00092251,1.2330,0.88993,123.40,0.63956,0.93268,1.2900,7.7524,1.4316,1118.9,15.424
2457191,"2015/06/17","Wed",0.00084890,0.062578,0.00093197,1.2308,0.89046,124.25,0.63673,0.92779,1.3042,7.7528,1.4468,1124.0,15.431
2457192,"2015/06/18","Thu",0.00083205,0.061576,0.00091912,1.2209,0.87696,122.86,0.62969,0.91977,1.2771,7.7527,1.4408,1101.9,15.273
2457193,"2015/06/19","Fri",0.00083098,0.062035,0.00092166,1.2279,0.88224,122.67,0.62982,0.92074,1.2891,7.7515,1.4504,1104.2,15.345
2457196,"2015/06/22","Mon",0.00084353,0.061766,0.00093633,1.2288,0.87872,123.27,0.63200,0.91887,1.2910,7.7517,1.4544,1100.1,15.325
2457197,"2015/06/23","Tue",0.00084890,0.062657,0.00094251,1.2327,0.89378,123.72,0.63495,0.93386,1.2923,7.7527,1.4600,1105.6,15.397
2457198,"2015/06/24","Wed",0.00085197,0.062933,0.00093721,1.2415,0.89465,124.24,0.63775,0.93620,1.3007,7.7529,1.4563,1111.5,15.447
2457199,"2015/06/25","Thu",0.00085277,0.063412,0.00093023,1.2347,0.89335,123.64,0.63592,0.93772,1.2919,7.7523,1.4473,1112.3,15.488
2457200,"2015/06/26","Fri",0.00085434,0.063171,0.00093110,1.2359,0.89649,123.92,0.63539,0.93523,1.3074,7.7528,1.4640,1123.5,15.564
2457203,"2015/06/29","Mon",0.00085034,0.063171,0.00092507,1.2382,0.89446,122.47,0.63442,0.92833,1.3027,7.7529,1.4593,1119.5,15.658
2457204,"2015/06/30","Tue",,,,1.2474,0.89670,122.17,0.63597,0.93487,1.2982,7.7519,1.4757,1118.7,15.697
2457206,"2015/07/02","Thu",,,,1.2566,0.90169,123.20,0.64050,0.94382,1.3107,7.7512,1.4869,1121.0,15.690
2457207,"2015/07/03","Fri",0.00085620,0.063939,0.00092336,1.2571,0.90121,122.64,0.64213,0.94137,1.3307,7.7530,1.4946,1122.4,15.704
2457210,"2015/07/06","Mon",0.00085763,0.064144,0.00095511,1.2626,0.90295,122.58,0.64023,0.94337,1.3298,7.7533,1.4923,1126.3,15.745
2457211,"2015/07/07","Tue",0.00086487,0.064061,0.00094518,1.2740,0.91313,122.15,0.64732,0.94820,1.3449,7.7555,1.5011,1135.5,15.832
2457212,"2015/07/08","Wed",0.00086319,0.066711,0.00098425,1.2722,0.90317,120.59,0.65138,0.94587,1.3433,7.7522,1.4833,1132.9,15.812
2457213,"2015/07/09","Thu",0.00085892,0.065019,0.00096899,1.2729,0.90714,121.23,0.65043,0.94957,1.3446,7.7512,1.4870,1131.5,15.793
2457214,"2015/07/10","Fri",0.00086259,0.064725,0.00096899,1.2715,0.89688,122.73,0.64510,0.94122,1.3468,7.7514,1.4931,1128.2,15.733
2457217,"2015/07/13","Mon",0.00086655,0.064725,,1.2762,0.90749,123.30,0.64445,0.94927,1.3502,7.7524,1.4942,1134.4,15.734
2457218,"2015/07/14","Tue",0.00086401,0.065445,0.00096899,1.2748,0.90785,123.41,0.64170,0.94647,1.3425,7.7513,1.4912,1143.3,15.673
2457219,"2015/07/15","Wed",0.00087154,0.065317,0.00097752,1.2937,0.91208,123.92,0.64019,0.95237,1.3576,7.7505,1.5142,1146.9,15.775
2457220,"2015/07/16","Thu",0.00087382,0.066979,0.00097087,1.2939,0.91766,124.06,0.64105,0.95639,1.3461,7.7508,1.5296,1146.1,15.802
2457221,"2015/07/17","Fri",0.00088277,0.066622,0.00098135,1.2998,0.92184,124.03,0.64007,0.96104,1.3569,7.7507,1.5324,1149.2,15.913
2457224,"2015/07/20","Mon",0.00090531,0.067385,,1.2982,0.92169,124.23,0.64159,0.96320,1.3551,7.7509,1.5221,1157.0,15.990
2457225,"2015/07/21","Tue",0.00090449,0.067797,0.00100200,1.2961,0.91520,123.91,0.64310,0.95908,1.3462,7.7509,1.5087,1149.0,15.958
2457226,"2015/07/22","Wed",0.00091861,0.067659,0.00101937,1.3026,0.91881,124.06,0.64041,0.96147,1.3572,7.7504,1.5219,1157.9,16.109
2457227,"2015/07/23","Thu",0.00091124,0.067204,0.00101833,1.3030,0.91119,123.86,0.64381,0.95830,1.3562,7.7511,1.5050,1161.3,16.134
2457228,"2015/07/24","Fri",0.00092524,0.069013,0.00111809,1.3060,0.91112,123.79,0.64462,0.96213,1.3740,7.7516,1.5184,1170.3,16.228
2457231,"2015/07/27","Mon",0.00090909,0.068073,0.00112487,1.3009,0.89990,123.19,0.64128,0.95979,1.3692,7.7510,1.5072,1168.8,16.267
2457232,"2015/07/28","Tue",0.00091224,0.068776,0.00112857,1.2934,0.90460,123.53,0.64039,0.96400,1.3654,7.7513,1.4956,1162.1,16.261
2457233,"2015/07/29","Wed",0.00091722,0.068446,0.00112108,1.2893,0.90713,123.85,0.64010,0.96324,1.3687,7.7514,1.4969,1159.4,16.195
2457234,"2015/07/30","Thu",0.00091954,0.068306,0.00111320,1.3026,0.91623,124.41,0.64180,0.96970,1.3742,7.7528,1.5178,1174.6,16.480
2457235,"2015/07/31","Fri",0.00091042,0.068681,0.00111809,1.3047,0.90680,123.90,0.63968,0.96373,1.3640,7.7518,1.5097,1161.8,16.064
2457239,"2015/08/04","Tue",0.00091688,0.068776,0.00114817,1.3125,0.91298,124.05,0.64059,0.97302,1.3480,7.7537,1.5182,1161.5,16.166
2457240,"2015/08/05","Wed",0.00092157,0.068870,0.00114263,1.3183,0.92015,124.84,0.64085,0.98110,1.3613,7.7522,1.5336,1176.0,16.380
2457241,"2015/08/06","Thu",0.00091764,0.068540,0.00114684,1.3152,0.91569,124.55,0.64436,0.98098,1.3616,7.7510,1.5279,1163.9,16.362
2457242,"2015/08/07","Fri",0.00091449,0.067797,0.00114638,1.3122,0.91277,124.26,0.64666,0.98248,1.3528,7.7528,1.5170,1165.4,16.184
2457245,"2015/08/10","Mon",0.00091158,0.067204,0.00113510,1.3056,0.90957,124.58,0.64331,0.98447,1.3506,7.7530,1.5150,1162.6,16.156
2457246,"2015/08/11","Tue",0.00090232,0.065317,0.00110966,1.3148,0.90576,124.86,0.64221,0.98694,1.3724,7.7629,1.5303,1182.4,16.335
2457247,"2015/08/12","Wed",0.00089366,0.065104,0.00112424,1.2973,0.89309,123.91,0.63944,0.96922,1.3557,7.7560,1.5071,1175.1,16.298
2457248,"2015/08/13","Thu",0.00089546,0.065232,0.00112159,1.3078,0.89729,124.32,0.64120,0.97612,1.3582,7.7550,1.5216,1177.1,16.378
2457249,"2015/08/14","Fri",0.00089425,0.064309,0.00112299,1.3078,0.90019,124.32,0.64007,0.97816,1.3558,7.7557,1.5278,1179.3,16.366
2457252,"2015/08/17","Mon",0.00089382,0.065660,0.00111557,1.3091,0.90289,124.32,0.64121,0.97723,1.3541,7.7549,1.5199,1182.6,16.401
2457253,"2015/08/18","Tue",0.00089973,0.065660,0.00111369,1.3073,0.90697,124.39,0.63871,0.97647,1.3635,7.7546,1.5198,1186.3,16.425
2457254,"2015/08/19","Wed",0.00088798,0.067385,0.00111167,1.3165,0.90413,124.08,0.63926,0.97037,1.3671,7.7531,1.5237,1185.0,16.524
2457255,"2015/08/20","Thu",0.00087131,0.064516,0.00109498,1.3080,0.89295,123.51,0.63749,0.96219,1.3594,7.7526,1.5074,1186.9,16.660
2457256,"2015/08/21","Fri",0.00086468,0.064683,0.00109698,1.3149,0.88059,122.09,0.63710,0.94877,1.3619,7.7513,1.4915,1195.4,16.929
2457259,"2015/08/24","Mon",0.00085727,0.066934,0.00115030,1.3213,0.86371,118.72,0.63573,0.93504,1.3886,7.7541,1.5375,1194.7,17.082
2457260,"2015/08/25","Tue",0.00087912,0.067249,0.00117498,1.3296,0.87641,119.89,0.63706,0.94877,1.3921,7.7515,1.5339,1184.0,17.009
2457261,"2015/08/26","Wed",0.00089226,0.069396,0.00117211,1.3303,0.87809,119.10,0.64553,0.94778,1.4112,7.7517,1.5570,1186.7,17.092
2457262,"2015/08/27","Thu",0.00089365,0.070077,0.00114257,1.3197,0.89001,120.96,0.64898,0.96328,1.3933,7.7501,1.5446,1171.0,16.887
2457263,"2015/08/28","Fri",0.00088106,0.069252,0.00113013,1.3269,0.89516,121.29,0.65098,0.96215,1.4028,7.7500,1.5516,1180.5,16.783
2457266,"2015/08/31","Mon",,,,1.3223,0.89339,121.31,0.65096,0.96773,1.4085,7.7501,1.5755,1183.8,16.736
2457267,"2015/09/01","Tue",0.00087543,0.068120,0.00111904,1.3179,0.88783,119.92,0.65188,0.96218,1.4215,7.7500,1.5762,1180.9,16.875
2457268,"2015/09/02","Wed",0.00087893,0.068681,0.00111856,1.3311,0.88965,120.03,0.65320,0.96920,1.4265,7.7500,1.5766,1184.3,16.944
2457269,"2015/09/03","Thu",0.00088652,0.067981,0.00111017,1.3199,0.90071,120.21,0.65569,0.97669,1.4237,7.7508,1.5626,1189.1,16.790
2457270,"2015/09/04","Fri",0.00089425,0.068074,0.00110785,1.3273,0.89956,119.04,0.65816,0.97545,1.4459,7.7501,1.5928,1196.8,16.865
2457274,"2015/09/08","Tue",0.00089194,0.068353,0.00112589,1.3195,0.89439,119.74,0.65019,0.97799,1.4240,7.7511,1.5757,1196.3,16.785
2457275,"2015/09/09","Wed",0.00090102,0.067705,0.00111777,1.3223,0.89569,120.98,0.65093,0.97738,1.4238,7.7516,1.5624,1188.1,16.802
2457276,"2015/09/10","Thu",0.00090131,0.067935,0.00113309,1.3219,0.88790,120.72,0.64694,0.97342,1.4109,7.7501,1.5854,1185.6,16.760
2457277,"2015/09/11","Fri",0.00090806,0.068587,0.00115676,1.3276,0.88213,120.69,0.64824,0.97367,1.4137,7.7501,1.5843,1183.2,16.826
2457280,"2015/09/14","Mon",0.00090514,0.069300,0.00118620,1.3270,0.88449,119.87,0.64842,0.96847,1.4011,7.7499,1.5801,1182.7,16.797
2457281,"2015/09/15","Tue",0.00090420,0.069686,0.00118625,1.3263,0.88817,120.35,0.65142,0.97558,1.4102,7.7501,1.5844,1178.9,16.769
2457282,"2015/09/16","Wed",0.00089477,0.068918,0.00117291,1.3178,0.88473,120.57,0.64525,0.96890,1.3917,7.7505,1.5742,1171.4,16.570
2457283,"2015/09/17","Thu",0.00089485,0.067751,0.00117409,1.3186,0.88408,120.86,0.64482,0.97063,1.3993,7.7500,1.5816,1163.8,16.590
2457284,"2015/09/18","Fri",0.00087604,0.065531,0.00117195,1.3147,0.88046,119.84,0.64223,0.96160,1.3848,7.7500,1.5588,1165.5,16.564
2457287,"2015/09/21","Mon",0.00088242,0.065876,0.00115358,1.3250,0.89256,120.45,0.64496,0.97041,1.4037,7.7503,1.5851,1179.9,16.696
2457288,"2015/09/22","Tue",0.00089055,0.066934,0.00116131,1.3278,0.89838,120.05,0.65120,0.97360,1.4130,7.7500,1.5896,1186.6,16.880
2457289,"2015/09/23","Wed",0.00088390,0.067568,0.00117941,1.3315,0.89603,120.06,0.65607,0.97811,1.4277,7.7501,1.6017,1194.2,17.106
2457290,"2015/09/24","Thu",0.00086618,0.067613,0.00118896,1.3351,0.88870,119.53,0.65565,0.97303,1.4294,7.7503,1.5783,1196.3,17.069
2457291,"2015/09/25","Fri",0.00087211,0.066711,0.00117955,1.3325,0.89364,120.70,0.65916,0.97612,1.4262,7.7507,1.5704,1190.8,16.966
2457294,"2015/09/28","Mon",0.00088413,0.068027,0.00120843,1.3361,0.89014,119.83,0.65759,0.97369,1.4278,7.7504,1.5760,1194.0,17.018
2457295,"2015/09/29","Tue",0.00088331,0.068681,0.00124225,1.3413,0.88934,119.76,0.65934,0.97132,1.4274,7.7501,1.5708,1195.5,17.089
2457296,"2015/09/30","Wed",0.00089767,0.068259,0.00121429,1.3394,0.89586,119.80,0.66163,0.97738,1.4246,7.7502,1.5651,1186.4,16.901
2457297,"2015/10/01","Thu",0.00089365,0.068728,,1.3242,0.89286,119.62,0.65956,0.97468,1.4196,7.7501,1.5603,1181.3,16.890
2457298,"2015/10/02","Fri",0.00087662,0.069300,0.00124194,1.3214,0.88691,119.37,0.65725,0.96841,1.4236,7.7501,1.5548,1176.7,16.818
2457301,"2015/10/05","Mon",0.00087739,0.065574,0.00122072,1.3085,0.89299,120.38,0.65943,0.97482,1.4112,7.7503,1.5374,1159.0,16.703
2457302,"2015/10/06","Tue",0.00087146,0.063816,0.00121871,1.3056,0.88768,120.22,0.65677,0.96769,1.4003,7.7501,1.5301,1161.6,16.685
2457303,"2015/10/07","Wed",0.00087367,0.063211,0.00119702,1.3036,0.88910,119.93,0.65304,0.97197,1.3871,7.7501,1.5102,1154.7,16.577
2457304,"2015/10/08","Thu",0.00087719,0.064061,0.00121007,1.3018,0.88624,119.98,0.65296,0.96709,1.3843,7.7501,1.5051,1156.1,16.501
2457305,"2015/10/09","Fri",0.00086839,0.062539,0.00116393,1.2946,0.88002,120.32,0.65301,0.96153,1.3648,7.7501,1.4934,1146.7,16.416
2457309,"2015/10/13","Tue",0.00085822,0.064062,0.00115988,1.2986,0.87868,119.80,0.65616,0.95901,1.3733,7.7501,1.4951,1148.2,16.572
2457310,"2015/10/14","Wed",0.00085186,0.063131,0.00115021,1.2982,0.87444,119.21,0.64751,0.95211,1.3784,7.7500,1.4779,1141.8,16.576
2457311,"2015/10/15","Thu",0.00084442,0.061805,0.00114257,1.2904,0.87592,118.28,0.64623,0.94910,1.3671,7.7500,1.4594,1122.1,16.430
2457312,"2015/10/16","Fri",0.00084685,0.062344,0.00113942,1.2933,0.88033,119.64,0.64765,0.95390,1.3775,7.7501,1.4710,1131.5,16.383
2457315,"2015/10/19","Mon",0.00085077,0.063052,0.00112365,1.2998,0.88362,119.47,0.64641,0.95630,1.3787,7.7501,1.4700,1131.2,16.524
2457316,"2015/10/20","Tue",0.00084908,0.063052,0.00112537,1.2974,0.88037,119.80,0.64647,0.95397,1.3783,7.7502,1.4805,1129.2,16.574
2457317,"2015/10/21","Wed",0.00085682,0.063492,0.00112142,1.3116,0.88151,119.89,0.64675,0.95723,1.3838,7.7505,1.4852,1138.5,16.670
